,FIPS Code,State,Area name,"Bachelor's degree or higher, 1990","Bachelor's degree or higher, 2000","Bachelor's degree or higher, 2013-17"
2876,51001,VA,Accomack County,1993.0,3508.0,4609.0
2877,51003,VA,Albemarle County,16590.0,25675.0,37031.0
2878,51005,VA,Alleghany County,824.0,1244.0,1799.0
2879,51007,VA,Amelia County,419.0,760.0,1299.0
2880,51009,VA,Amherst County,2014.0,2782.0,4479.0
2881,51011,VA,Appomattox County,711.0,990.0,2272.0
2882,51013,VA,Arlington County,65777.0,83613.0,127413.0
2883,51015,VA,Augusta County,4257.0,7029.0,12630.0
2884,51017,VA,Bath County,428.0,412.0,518.0
2885,51019,VA,Bedford County,4842.0,8869.0,15687.0
2886,51021,VA,Bland County,208.0,457.0,712.0
2887,51023,VA,Botetourt County,2332.0,4242.0,6831.0
2888,51025,VA,Brunswick County,715.0,1384.0,1553.0
2889,51027,VA,Buchanan County,1254.0,1500.0,1828.0
2890,51029,VA,Buckingham County,691.0,929.0,1418.0
2891,51031,VA,Campbell County,4004.0,5107.0,8471.0
2892,51033,VA,Caroline County,1020.0,1821.0,3907.0
2893,51035,VA,Carroll County,1193.0,1991.0,3178.0
2894,51036,VA,Charles City County,356.0,511.0,691.0
2895,51037,VA,Charlotte County,502.0,882.0,1007.0
2896,51041,VA,Chesterfield County,38019.0,54514.0,85869.0
2897,51043,VA,Clarke County,1550.0,2156.0,3226.0
2898,51045,VA,Craig County,229.0,385.0,738.0
2899,51047,VA,Culpeper County,2652.0,3556.0,7794.0
2900,51049,VA,Cumberland County,572.0,732.0,1158.0
2901,51051,VA,Dickenson County,666.0,753.0,1033.0
2902,51053,VA,Dinwiddie County,1182.0,1895.0,3273.0
2903,51057,VA,Essex County,974.0,1225.0,1463.0
2904,51059,VA,Fairfax County,264673.0,357861.0,471427.0
2905,51061,VA,Fauquier County,6764.0,9956.0,16512.0
2906,51063,VA,Floyd County,853.0,1230.0,2226.0
2907,51065,VA,Fluvanna County,1339.0,3455.0,5978.0
2908,51067,VA,Franklin County,2631.0,4882.0,8388.0
2909,51069,VA,Frederick County,4335.0,7291.0,15959.0
2910,51071,VA,Giles County,996.0,1476.0,2072.0
2911,51073,VA,Gloucester County,2899.0,4103.0,6114.0
2912,51075,VA,Goochland County,1929.0,3601.0,6438.0
2913,51077,VA,Grayson County,478.0,1052.0,1517.0
2914,51079,VA,Greene County,844.0,2007.0,3536.0
2915,51081,VA,Greensville County,297.0,943.0,651.0
2916,51083,VA,Halifax County,1932.0,2468.0,3995.0
2917,51085,VA,Hanover County,7839.0,16324.0,26766.0
2918,51087,VA,Henrico County,41277.0,61887.0,93619.0
2919,51089,VA,Henry County,2563.0,3820.0,4852.0
2920,51091,VA,Highland County,249.0,255.0,468.0
2921,51093,VA,Isle of Wight County,1710.0,3519.0,6935.0
2922,51095,VA,James City County,7632.0,14140.0,25294.0
2923,51097,VA,King and Queen County,315.0,480.0,977.0
2924,51099,VA,King George County,1727.0,2551.0,5741.0
2925,51101,VA,King William County,926.0,1327.0,2144.0
2926,51103,VA,Lancaster County,1512.0,2165.0,2736.0
2927,51105,VA,Lee County,1040.0,1553.0,2017.0
2928,51107,VA,Loudoun County,17999.0,51709.0,143206.0
2929,51109,VA,Louisa County,1170.0,2474.0,5843.0
2930,51111,VA,Lunenburg County,508.0,853.0,956.0
2931,51113,VA,Madison County,1228.0,1675.0,2514.0
2932,51115,VA,Mathews County,951.0,1327.0,1873.0
2933,51117,VA,Mecklenburg County,1987.0,2777.0,4155.0
2934,51119,VA,Middlesex County,933.0,1408.0,1828.0
2935,51121,VA,Montgomery County,12003.0,15468.0,25392.0
2936,51125,VA,Nelson County,1173.0,2162.0,3406.0
2937,51127,VA,New Kent County,937.0,1516.0,3963.0
2938,51131,VA,Northampton County,1091.0,1436.0,2031.0
2939,51133,VA,Northumberland County,1054.0,2054.0,2576.0
2940,51135,VA,Nottoway County,906.0,1204.0,1501.0
2941,51137,VA,Orange County,2325.0,3367.0,6337.0
2942,51139,VA,Page County,1149.0,1572.0,2266.0
2943,51141,VA,Patrick County,839.0,1190.0,1932.0
2944,51143,VA,Pittsylvania County,2756.0,3993.0,6393.0
2945,51145,VA,Powhatan County,1265.0,2950.0,5882.0
2946,51147,VA,Prince Edward County,1345.0,2126.0,3172.0
2947,51149,VA,Prince George County,2654.0,3928.0,6042.0
2948,51153,VA,Prince William County,34963.0,53819.0,114124.0
2949,51155,VA,Pulaski County,2674.0,3163.0,4720.0
2950,51157,VA,Rappahannock County,873.0,1160.0,1860.0
2951,51159,VA,Richmond County,589.0,650.0,909.0
2952,51161,VA,Roanoke County,12295.0,17151.0,23199.0
2953,51163,VA,Rockbridge County,1600.0,2722.0,4352.0
2954,51165,VA,Rockingham County,5495.0,7953.0,13313.0
2955,51167,VA,Russell County,1268.0,2000.0,2752.0
2956,51169,VA,Scott County,942.0,1404.0,2197.0
2957,51171,VA,Shenandoah County,2433.0,3661.0,5867.0
2958,51173,VA,Smyth County,1702.0,2470.0,3294.0
2959,51175,VA,Southampton County,1319.0,1416.0,2514.0
2960,51177,VA,Spotsylvania County,6622.0,12928.0,26084.0
2961,51179,VA,Stafford County,7843.0,16606.0,34631.0
2962,51181,VA,Surry County,446.0,586.0,953.0
2963,51183,VA,Sussex County,580.0,890.0,1049.0
2964,51185,VA,Tazewell County,2737.0,3443.0,4714.0
2965,51187,VA,Warren County,2028.0,3174.0,5592.0
2966,51191,VA,Washington County,3803.0,5790.0,9347.0
2967,51193,VA,Westmoreland County,1169.0,1572.0,2754.0
2968,51195,VA,Wise County,2141.0,2898.0,3865.0
2969,51197,VA,Wythe County,1718.0,2366.0,3862.0
2970,51199,VA,York County,7644.0,13512.0,19563.0
2971,51510,VA,Alexandria city,39824.0,51982.0,72756.0
2972,51515,VA,Bedford city,650.0,684.0,
2973,51520,VA,Bristol city,1733.0,2106.0,2817.0
2974,51530,VA,Buena Vista city,367.0,445.0,665.0
2975,51540,VA,Charlottesville city,8071.0,9323.0,15306.0
2976,51550,VA,Chesapeake city,15873.0,30943.0,49346.0
2977,51560,VA,Clifton Forge city,297.0,299.0,
2978,51570,VA,Colonial Heights city,1850.0,2214.0,2895.0
2979,51580,VA,Covington city,339.0,286.0,571.0
2980,51590,VA,Danville city,4489.0,4607.0,5453.0
2981,51595,VA,Emporia city,478.0,535.0,560.0
2982,51600,VA,Fairfax city,5447.0,6949.0,9257.0
2983,51610,VA,Falls Church city,3720.0,4758.0,7400.0
2984,51620,VA,Franklin city,742.0,926.0,1449.0
2985,51630,VA,Fredericksburg city,2898.0,3423.0,7184.0
2986,51640,VA,Galax city,519.0,530.0,519.0
2987,51650,VA,Hampton city,15765.0,20138.0,23199.0
2988,51660,VA,Harrisonburg city,4167.0,5447.0,9230.0
2989,51670,VA,Hopewell city,1473.0,1461.0,2232.0
2990,51678,VA,Lexington city,1034.0,1400.0,1004.0
2991,51680,VA,Lynchburg city,8875.0,10301.0,14752.0
2992,51683,VA,Manassas city,4312.0,5962.0,7858.0
2993,51685,VA,Manassas Park city,306.0,1265.0,3305.0
2994,51690,VA,Martinsville city,1789.0,1800.0,1907.0
2995,51700,VA,Newport News city,18969.0,21890.0,28771.0
2996,51710,VA,Norfolk city,24358.0,26505.0,41389.0
2997,51720,VA,Norton city,311.0,374.0,488.0
2998,51730,VA,Petersburg city,3376.0,3298.0,3883.0
2999,51735,VA,Poquoson city,2075.0,2449.0,3444.0
3000,51740,VA,Portsmouth city,7521.0,8795.0,13877.0
3001,51750,VA,Radford city,1836.0,2304.0,2620.0
3002,51760,VA,Richmond city,32623.0,37861.0,56577.0
3003,51770,VA,Roanoke city,10306.0,12289.0,16122.0
3004,51775,VA,Salem city,2887.0,3300.0,4764.0
3005,51790,VA,Staunton city,3004.0,3404.0,5841.0
3006,51800,VA,Suffolk city,4117.0,7210.0,16067.0
3007,51810,VA,Virginia Beach city,59442.0,74949.0,105698.0
3008,51820,VA,Waynesboro city,2289.0,2739.0,3323.0
3009,51830,VA,Williamsburg city,2147.0,2413.0,4012.0
3010,51840,VA,Winchester city,2724.0,3633.0,5924.0
3011,53000,WA,Washington,716969.0,1061425.0,1687348.0
3012,53001,WA,Adams County,971.0,1124.0,1436.0
3013,53003,WA,Asotin County,1411.0,2449.0,3402.0
3014,53005,WA,Benton County,16193.0,23188.0,36834.0
3015,53007,WA,Chelan County,5716.0,9294.0,13296.0
3016,53009,WA,Clallam County,6261.0,9490.0,13910.0
3017,53011,WA,Clark County,25144.0,47997.0,88831.0
3018,53013,WA,Columbia County,419.0,494.0,805.0
3019,53015,WA,Cowlitz County,5936.0,8016.0,11507.0
3020,53017,WA,Douglas County,2281.0,3301.0,4834.0
3021,53019,WA,Ferry County,454.0,642.0,972.0
3022,53021,WA,Franklin County,2787.0,3634.0,8329.0
3023,53023,WA,Garfield County,217.0,282.0,377.0
3024,53025,WA,Grant County,3927.0,5946.0,9369.0
3025,53027,WA,Grays Harbor County,4588.0,5646.0,7759.0
3026,53029,WA,Island County,7686.0,12736.0,18840.0
3027,53031,WA,Jefferson County,3181.0,5549.0,10000.0
3028,53033,WA,King County,334374.0,474948.0,754825.0
3029,53035,WA,Kitsap County,23212.0,37667.0,56652.0
3030,53037,WA,Kittitas County,3389.0,5059.0,9207.0
3031,53039,WA,Klickitat County,1153.0,2095.0,3972.0
3032,53041,WA,Lewis County,4459.0,5777.0,8204.0
3033,53043,WA,Lincoln County,985.0,1337.0,1721.0
3034,53045,WA,Mason County,3532.0,5281.0,8045.0
3035,53047,WA,Okanogan County,2577.0,4118.0,5265.0
3036,53049,WA,Pacific County,1496.0,2325.0,2743.0
3037,53051,WA,Pend Oreille County,696.0,980.0,1962.0
3038,53053,WA,Pierce County,63156.0,91161.0,146169.0
3039,53055,WA,San Juan County,2547.0,4297.0,6348.0
3040,53057,WA,Skagit County,8559.0,13904.0,21670.0
3041,53059,WA,Skamania County,616.0,1101.0,1959.0
3042,53061,WA,Snohomish County,57289.0,95107.0,166141.0
3043,53063,WA,Spokane County,47096.0,66764.0,97348.0
3044,53065,WA,Stevens County,2332.0,3982.0,5805.0
3045,53067,WA,Thurston County,25514.0,40491.0,64621.0
3046,53069,WA,Wahkiakum County,239.0,401.0,534.0
3047,53071,WA,Walla Walla County,5702.0,8010.0,11399.0
3048,53073,WA,Whatcom County,17447.0,27988.0,47150.0
3049,53075,WA,Whitman County,7892.0,8839.0,11311.0
3050,53077,WA,Yakima County,15535.0,20005.0,23796.0
3051,54000,WV,West Virginia,144518.0,182960.0,257421.0
3052,54001,WV,Barbour County,1014.0,1238.0,1735.0
3053,54003,WV,Berkeley County,4527.0,7560.0,15755.0
3054,54005,WV,Boone County,1063.0,1238.0,1294.0
3055,54007,WV,Braxton County,697.0,946.0,1633.0
3056,54009,WV,Brooke County,2201.0,2400.0,3308.0
3057,54011,WV,Cabell County,11950.0,13501.0,16431.0
3058,54013,WV,Calhoun County,350.0,491.0,591.0
3059,54015,WV,Clay County,377.0,494.0,560.0
3060,54017,WV,Doddridge County,474.0,500.0,930.0
3061,54019,WV,Fayette County,2771.0,3509.0,4704.0
3062,54021,WV,Gilmer County,668.0,771.0,913.0
3063,54023,WV,Grant County,588.0,892.0,1232.0
3064,54025,WV,Greenbrier County,2711.0,3324.0,5282.0
3065,54027,WV,Hampshire County,949.0,1546.0,2143.0
3066,54029,WV,Hancock County,2156.0,2708.0,3952.0
3067,54031,WV,Hardy County,540.0,826.0,1459.0
3068,54033,WV,Harrison County,6267.0,7630.0,10967.0
3069,54035,WV,Jackson County,1472.0,2367.0,3332.0
3070,54037,WV,Jefferson County,3603.0,6030.0,11635.0
3071,54039,WV,Kanawha County,24950.0,28937.0,34162.0
3072,54041,WV,Lewis County,952.0,1334.0,1575.0
3073,54043,WV,Lincoln County,633.0,874.0,1335.0
3074,54045,WV,Logan County,1715.0,2264.0,2151.0
3075,54047,WV,McDowell County,1015.0,1060.0,707.0
3076,54049,WV,Marion County,4768.0,6234.0,8539.0
3077,54051,WV,Marshall County,2420.0,2640.0,3954.0
3078,54053,WV,Mason County,1139.0,1574.0,2144.0
3079,54055,WV,Mercer County,4965.0,6045.0,8541.0
3080,54057,WV,Mineral County,1775.0,2152.0,2446.0
3081,54059,WV,Mingo County,1323.0,1370.0,1644.0
3082,54061,WV,Monongalia County,12091.0,15551.0,25306.0
3083,54063,WV,Monroe County,663.0,859.0,1443.0
3084,54065,WV,Morgan County,985.0,1187.0,2331.0
3085,54067,WV,Nicholas County,1368.0,1785.0,2729.0
3086,54069,WV,Ohio County,6358.0,7443.0,9303.0
3087,54071,WV,Pendleton County,446.0,627.0,744.0
3088,54073,WV,Pleasants County,419.0,495.0,748.0
3089,54075,WV,Pocahontas County,603.0,775.0,1163.0
3090,54077,WV,Preston County,1544.0,2156.0,3716.0
3091,54079,WV,Putnam County,3694.0,6859.0,9930.0
3092,54081,WV,Raleigh County,5406.0,6991.0,10240.0
3093,54083,WV,Randolph County,2176.0,2659.0,3725.0
3094,54085,WV,Ritchie County,408.0,511.0,678.0
3095,54087,WV,Roane County,652.0,944.0,1172.0
3096,54089,WV,Summers County,835.0,939.0,1477.0
3097,54091,WV,Taylor County,811.0,1255.0,2281.0
3098,54093,WV,Tucker County,446.0,560.0,778.0
3099,54095,WV,Tyler County,583.0,574.0,883.0
3100,54097,WV,Upshur County,1695.0,2101.0,3023.0
3101,54099,WV,Wayne County,2428.0,3465.0,3799.0
3102,54101,WV,Webster County,383.0,585.0,658.0
3103,54103,WV,Wetzel County,1303.0,1278.0,1340.0
3104,54105,WV,Wirt County,270.0,389.0,303.0
3105,54107,WV,Wood County,7804.0,9250.0,13117.0
3106,54109,WV,Wyoming County,1114.0,1267.0,1480.0
3107,55000,WI,Wisconsin,548970.0,779273.0,1134481.0
3108,55001,WI,Adams County,842.0,1369.0,2004.0
3109,55003,WI,Ashland County,1312.0,1761.0,2317.0
3110,55005,WI,Barron County,3078.0,4453.0,6267.0
3111,55007,WI,Bayfield County,1719.0,2271.0,3550.0
3112,55009,WI,Brown County,21320.0,32389.0,50587.0
3113,55011,WI,Buffalo County,966.0,1318.0,1710.0
3114,55013,WI,Burnett County,807.0,1577.0,2157.0
3115,55015,WI,Calumet County,2700.0,5415.0,9554.0
3116,55017,WI,Chippewa County,3577.0,5328.0,8986.0
3117,55019,WI,Clark County,1702.0,2167.0,2477.0
3118,55021,WI,Columbia County,3823.0,5941.0,9039.0
3119,55023,WI,Crawford County,1101.0,1489.0,1955.0
3120,55025,WI,Dane County,77176.0,109723.0,170574.0
3121,55027,WI,Dodge County,5078.0,7602.0,10152.0
3122,55029,WI,Door County,2854.0,4294.0,7001.0
3123,55031,WI,Douglas County,4017.0,5240.0,7341.0
3124,55033,WI,Dunn County,3842.0,4772.0,7436.0
3125,55035,WI,Eau Claire County,10334.0,14936.0,19436.0
3126,55037,WI,Florence County,273.0,453.0,549.0
3127,55039,WI,Fond du Lac County,7563.0,10715.0,16222.0
3128,55041,WI,Forest County,429.0,671.0,936.0
3129,55043,WI,Grant County,4290.0,5253.0,6827.0
3130,55045,WI,Green County,2364.0,3754.0,5976.0
3131,55047,WI,Green Lake County,1420.0,1916.0,2460.0
3132,55049,WI,Iowa County,1692.0,2787.0,4030.0
3133,55051,WI,Iron County,466.0,674.0,891.0
3134,55053,WI,Jackson County,945.0,1442.0,2005.0
3135,55055,WI,Jefferson County,6383.0,8521.0,13726.0
3136,55057,WI,Juneau County,1222.0,1641.0,2562.0
3137,55059,WI,Kenosha County,10250.0,18246.0,27925.0
3138,55061,WI,Kewaunee County,976.0,1520.0,2631.0
3139,55063,WI,La Crosse County,12351.0,16570.0,24600.0
3140,55065,WI,Lafayette County,1029.0,1404.0,2034.0
3141,55067,WI,Langlade County,1139.0,1682.0,2343.0
3142,55069,WI,Lincoln County,1903.0,2732.0,3560.0
3143,55071,WI,Manitowoc County,6312.0,8579.0,11188.0
3144,55073,WI,Marathon County,9736.0,14994.0,22775.0
3145,55075,WI,Marinette County,2709.0,3815.0,4426.0
3146,55077,WI,Marquette County,750.0,1154.0,1540.0
3147,55078,WI,Menominee County,71.0,310.0,407.0
3148,55079,WI,Milwaukee County,117925.0,140460.0,189107.0
3149,55081,WI,Monroe County,2480.0,3471.0,5935.0
3150,55083,WI,Oconto County,1683.0,2564.0,4613.0
3151,55085,WI,Oneida County,3301.0,5280.0,7438.0
3152,55087,WI,Outagamie County,14472.0,23016.0,34835.0
3153,55089,WI,Ozaukee County,13994.0,21201.0,29000.0
3154,55091,WI,Pepin County,441.0,630.0,992.0
3155,55093,WI,Pierce County,3315.0,5307.0,7170.0
3156,55095,WI,Polk County,2573.0,4316.0,6128.0
3157,55097,WI,Portage County,6701.0,9378.0,14080.0
3158,55099,WI,Price County,1105.0,1443.0,1767.0
3159,55101,WI,Racine County,18199.0,24799.0,32388.0
3160,55103,WI,Richland County,1216.0,1676.0,2311.0
3161,55105,WI,Rock County,11717.0,16479.0,23310.0
3162,55107,WI,Rusk County,1060.0,1150.0,1517.0
3163,55109,WI,St. Croix County,6275.0,10606.0,19797.0
3164,55111,WI,Sauk County,3903.0,6460.0,10321.0
3165,55113,WI,Sawyer County,1242.0,1867.0,2665.0
3166,55115,WI,Shawano County,2279.0,3466.0,4629.0
3167,55117,WI,Sheboygan County,9212.0,13356.0,18936.0
3168,55119,WI,Taylor County,1078.0,1418.0,2030.0
3169,55121,WI,Trempealeau County,1674.0,2432.0,3947.0
3170,55123,WI,Vernon County,1891.0,2578.0,4410.0
3171,55125,WI,Vilas County,1753.0,2754.0,4524.0
3172,55127,WI,Walworth County,8201.0,12672.0,19210.0
3173,55129,WI,Washburn County,1186.0,1715.0,2581.0
3174,55131,WI,Washington County,9478.0,17057.0,27842.0
3175,55133,WI,Waukesha County,52986.0,82263.0,119204.0
3176,55135,WI,Waupaca County,3306.0,5156.0,6866.0
3177,55137,WI,Waushara County,1326.0,1911.0,2748.0
3178,55139,WI,Winnebago County,16162.0,23028.0,31051.0
3179,55141,WI,Wood County,6315.0,8486.0,10973.0
3180,56000,WY,Wyoming,52195.0,69162.0,103954.0
3181,56001,WY,Albany County,6279.0,7499.0,10404.0
3182,56003,WY,Big Horn County,1003.0,1170.0,1543.0
3183,56005,WY,Campbell County,2630.0,3150.0,5640.0
3184,56007,WY,Carbon County,1484.0,1803.0,2223.0
3185,56009,WY,Converse County,860.0,1152.0,1730.0
3186,56011,WY,Crook County,518.0,679.0,1060.0
3187,56013,WY,Fremont County,3412.0,4537.0,6231.0
3188,56015,WY,Goshen County,1145.0,1566.0,2301.0
3189,56017,WY,Hot Springs County,472.0,630.0,777.0
3190,56019,WY,Johnson County,740.0,1107.0,1624.0
3191,56021,WY,Laramie County,9467.0,12438.0,18695.0
3192,56023,WY,Lincoln County,1075.0,1555.0,2554.0
3193,56025,WY,Natrona County,7823.0,8538.0,12402.0
3194,56027,WY,Niobrara County,229.0,265.0,324.0
3195,56029,WY,Park County,2763.0,4057.0,6661.0
3196,56031,WY,Platte County,604.0,918.0,1423.0
3197,56033,WY,Sheridan County,2757.0,4026.0,6594.0
3198,56035,WY,Sublette County,681.0,872.0,1793.0
3199,56037,WY,Sweetwater County,3006.0,3928.0,6306.0
3200,56039,WY,Teton County,2291.0,5878.0,9205.0
3201,56041,WY,Uinta County,1425.0,1712.0,2259.0
3202,56043,WY,Washakie County,1000.0,1022.0,1198.0
3203,56045,WY,Weston County,531.0,660.0,1007.0
3204,72000,PR,Puerto Rico,278482.0,278482.0,595769.0
3205,72001,PR,Adjuntas Municipio,807.0,1182.0,2287.0
3206,72003,PR,Aguada Municipio,1799.0,3132.0,5335.0
3207,72005,PR,Aguadilla Municipio,3996.0,6225.0,9225.0
3208,72007,PR,Aguas Buenas Municipio,1166.0,2120.0,3110.0
3209,72009,PR,Aibonito Municipio,1645.0,2282.0,3231.0
3210,72011,PR,Añasco Municipio,942.0,2114.0,3101.0
3211,72013,PR,Arecibo Municipio,5723.0,9873.0,13759.0
3212,72015,PR,Arroyo Municipio,913.0,1479.0,1926.0
3213,72017,PR,Barceloneta Municipio,827.0,1212.0,3128.0
3214,72019,PR,Barranquitas Municipio,1289.0,2212.0,3241.0
3215,72021,PR,Bayamón Municipio,21681.0,30113.0,37761.0
3216,72023,PR,Cabo Rojo Municipio,2878.0,5241.0,9013.0
3217,72025,PR,Caguas Municipio,12005.0,18232.0,27699.0
3218,72027,PR,Camuy Municipio,1332.0,2934.0,5004.0
3219,72029,PR,Canóvanas Municipio,1619.0,2703.0,6662.0
3220,72031,PR,Carolina Municipio,17437.0,25105.0,35045.0
3221,72033,PR,Cataño Municipio,3228.0,3106.0,3431.0
3222,72035,PR,Cayey Municipio,2685.0,4267.0,7503.0
3223,72037,PR,Ceiba Municipio,934.0,1750.0,1502.0
3224,72039,PR,Ciales Municipio,626.0,1057.0,1690.0
3225,72041,PR,Cidra Municipio,1827.0,3929.0,6407.0
3226,72043,PR,Coamo Municipio,1988.0,3202.0,5576.0
3227,72045,PR,Comerío Municipio,848.0,1251.0,1569.0
3228,72047,PR,Corozal Municipio,1313.0,2471.0,4026.0
3229,72049,PR,Culebra Municipio,105.0,139.0,164.0
3230,72051,PR,Dorado Municipio,2061.0,3883.0,7896.0
3231,72053,PR,Fajardo Municipio,2427.0,4075.0,5222.0
3232,72054,PR,Florida Municipio,298.0,723.0,927.0
3233,72055,PR,Guánica Municipio,781.0,1168.0,1783.0
3234,72057,PR,Guayama Municipio,2256.0,3838.0,5488.0
3235,72059,PR,Guayanilla Municipio,1209.0,1770.0,3014.0
3236,72061,PR,Guaynabo Municipio,16009.0,23001.0,30142.0
3237,72063,PR,Gurabo Municipio,1772.0,4683.0,10447.0
3238,72065,PR,Hatillo Municipio,1747.0,3493.0,7128.0
3239,72067,PR,Hormigueros Municipio,1006.0,1994.0,2603.0
3240,72069,PR,Humacao Municipio,3271.0,5262.0,8716.0
3241,72071,PR,Isabela Municipio,1767.0,3635.0,6367.0
3242,72073,PR,Jayuya Municipio,627.0,1025.0,1729.0
3243,72075,PR,Juana Díaz Municipio,2082.0,4305.0,7422.0
3244,72077,PR,Juncos Municipio,1400.0,2849.0,5385.0
3245,72079,PR,Lajas Municipio,1395.0,2146.0,2606.0
3246,72081,PR,Lares Municipio,1418.0,2557.0,3366.0
3247,72083,PR,Las Marías Municipio,219.0,621.0,905.0
3248,72085,PR,Las Piedras Municipio,1313.0,2662.0,5200.0
3249,72087,PR,Loíza Municipio,1113.0,1579.0,2402.0
3250,72089,PR,Luquillo Municipio,1133.0,2092.0,2473.0
3251,72091,PR,Manatí Municipio,2081.0,4043.0,6152.0
3252,72093,PR,Maricao Municipio,186.0,217.0,432.0
3253,72095,PR,Maunabo Municipio,516.0,853.0,1353.0
3254,72097,PR,Mayagüez Municipio,8683.0,11004.0,12455.0
3255,72099,PR,Moca Municipio,1555.0,2905.0,4821.0
3256,72101,PR,Morovis Municipio,838.0,1919.0,3570.0
3257,72103,PR,Naguabo Municipio,1033.0,1741.0,3511.0
3258,72105,PR,Naranjito Municipio,1004.0,2013.0,3350.0
3259,72107,PR,Orocovis Municipio,905.0,1445.0,2307.0
3260,72109,PR,Patillas Municipio,934.0,1475.0,2004.0
3261,72111,PR,Peñuelas Municipio,1137.0,1854.0,2962.0
3262,72113,PR,Ponce Municipio,16271.0,21676.0,26412.0
3263,72115,PR,Quebradillas Municipio,1050.0,1671.0,2941.0
3264,72117,PR,Rincón Municipio,621.0,1100.0,2413.0
3265,72119,PR,Río Grande Municipio,2525.0,4209.0,7061.0
3266,72121,PR,Sabana Grande Municipio,1535.0,2107.0,3150.0
3267,72123,PR,Salinas Municipio,1364.0,2288.0,3281.0
3268,72125,PR,San Germán Municipio,2555.0,4211.0,5225.0
3269,72127,PR,San Juan Municipio,68467.0,80313.0,89344.0
3270,72129,PR,San Lorenzo Municipio,1501.0,2820.0,5481.0
3271,72131,PR,San Sebastián Municipio,1928.0,3465.0,4988.0
3272,72133,PR,Santa Isabel Municipio,778.0,1581.0,3455.0
3273,72135,PR,Toa Alta Municipio,2758.0,7259.0,15136.0
3274,72137,PR,Toa Baja Municipio,5912.0,9193.0,13656.0
3275,72139,PR,Trujillo Alto Municipio,6358.0,12297.0,16652.0
3276,72141,PR,Utuado Municipio,1506.0,2469.0,3750.0
3277,72143,PR,Vega Alta Municipio,1615.0,2646.0,5078.0
3278,72145,PR,Vega Baja Municipio,2621.0,5263.0,7627.0
3279,72147,PR,Vieques Municipio,319.0,564.0,1440.0
3280,72149,PR,Villalba Municipio,1125.0,1885.0,3051.0
3281,72151,PR,Yabucoa Municipio,1636.0,2763.0,4150.0
3282,72153,PR,Yauco Municipio,2248.0,4312.0,5945.0
